D0Rec:,Command229,0b11100101,44.2115838
D0Rec:,Command229,0b11100101,49.3692849
D0Rec:,Command229,0b11100101,57.4860807
D0Rec:,Command0,0b0,65.4544397
D0Rec:,Command1,0b1,69.3981878
D0Rec:,Command2,0b10,73.1916054
D0Rec:,Command3,0b11,77.1793552
D0Rec:,Command4,0b100,81.177747
D0Rec:,Command5,0b101,85.2261255
D0Rec:,Command6,0b110,89.2053328
D0Rec:,Command7,0b111,93.1974139
D0Rec:,Command8,0b1000,97.210118
D0Rec:,Command9,0b1001,101.2510248
D0Rec:,Command10,0b1010,105.2135872
D0Rec:,Command11,0b1011,109.2368162
D0Rec:,Command12,0b1100,113.2799062
D0Rec:,Command13,0b1101,117.27781
D0Rec:,Command14,0b1110,121.2269245
D0Rec:,Command15,0b1111,125.3127074
D0Rec:,Command16,0b10000,129.3308605
D0Rec:,Command17,0b10001,133.2981021
D0Rec:,Command18,0b10010,137.2996877
D0Rec:,Command19,0b10011,141.3127716
D0Rec:,Command20,0b10100,145.3200183
D0Rec:,Command21,0b10101,149.3660253
D0Rec:,Command22,0b10110,153.3410781
D0Rec:,Command23,0b10111,157.3176625
D0Rec:,Command24,0b11000,161.3607394
D0Rec:,Command25,0b11001,165.3402577
D0Rec:,Command26,0b11010,169.3849981
D0Rec:,Command27,0b11011,173.383373
D0Rec:,Command28,0b11100,177.3680844
D0Rec:,Command29,0b11101,181.3984712
D0Rec:,Command30,0b11110,185.3814104
D0Rec:,Command31,0b11111,189.4011688
D0Rec:,Command32,0b100000,193.4332518
D0Rec:,Command33,0b100001,197.4101643
D0Rec:,Command34,0b100010,201.4728113
D0Rec:,Command35,0b100011,205.3938911
D0Rec:,Command36,0b100100,209.4202274
D0Rec:,Command37,0b100101,213.5320495
D0Rec:,Command38,0b100110,217.4568166
D0Rec:,Command39,0b100111,221.514893
D0Rec:,Command40,0b101000,225.4852784
D0Rec:,Command41,0b101001,229.5529088
D0Rec:,Command42,0b101010,233.4714955
D0Rec:,Command43,0b101011,237.527905
D0Rec:,Command44,0b101100,241.5960079
D0Rec:,Command45,0b101101,245.5458141
D0Rec:,Command46,0b101110,249.5461897
D0Rec:,Command47,0b101111,253.539414
D0Rec:,Command48,0b110000,257.6079566
D0Rec:,Command49,0b110001,261.5605239
D0Rec:,Command50,0b110010,265.548279
D0Rec:,Command51,0b110011,269.5142178
D0Rec:,Command52,0b110100,273.5876625
D0Rec:,Command53,0b110101,277.584362
D0Rec:,Command54,0b110110,281.5760839
D0Rec:,Command55,0b110111,285.6834044
D0Rec:,Command56,0b111000,289.5923592
D0Rec:,Command57,0b111001,293.6509556
D0Rec:,Command58,0b111010,297.6092493
D0Rec:,Command59,0b111011,301.648028
D0Rec:,Command60,0b111100,305.6667245
D0Rec:,Command61,0b111101,309.621737
D0Rec:,Command62,0b111110,313.6527944
D0Rec:,Command63,0b111111,317.712293
D0Rec:,Command64,0b1000000,321.6647897
D0Rec:,Command65,0b1000001,325.68936
D0Rec:,Command66,0b1000010,329.6547863
D0Rec:,Command67,0b1000011,333.7408371
D0Rec:,Command68,0b1000100,337.7126518
D0Rec:,Command69,0b1000101,341.7013316
D0Rec:,Command70,0b1000110,345.6905201
D0Rec:,Command71,0b1000111,349.6925762
D0Rec:,Command72,0b1001000,353.8154204
D0Rec:,Command73,0b1001001,357.7508346
D0Rec:,Command74,0b1001010,361.738609
D0Rec:,Command75,0b1001011,365.781304
D0Rec:,Command76,0b1001100,369.7834836
D0Rec:,Command77,0b1001101,373.7899709
D0Rec:,Command78,0b1001110,377.7920771
D0Rec:,Command79,0b1001111,381.8335457
D0Rec:,Command80,0b1010000,385.8272191
D0Rec:,Command81,0b1010001,389.8488798
D0Rec:,Command82,0b1010010,393.8629514
D0Rec:,Command83,0b1010011,397.8414693
D0Rec:,Command84,0b1010100,401.852259
D0Rec:,Command85,0b1010101,405.8296429
D0Rec:,Command86,0b1010110,409.8349658
D0Rec:,Command87,0b1010111,413.8500468
D0Rec:,Command88,0b1011000,417.9040299
D0Rec:,Command89,0b1011001,421.8598414
D0Rec:,Command90,0b1011010,425.8884937
D0Rec:,Command91,0b1011011,429.9362529
D0Rec:,Command92,0b1011100,433.872302
D0Rec:,Command93,0b1011101,437.9290836
D0Rec:,Command94,0b1011110,441.9828
D0Rec:,Command95,0b1011111,445.9166227
D0Rec:,Command96,0b1100000,449.9543601
D0Rec:,Command97,0b1100001,453.9770874
D0Rec:,Command98,0b1100010,457.9702093
D0Rec:,Command99,0b1100011,461.9547436
D0Rec:,Command100,0b1100100,465.991115
D0Rec:,Command101,0b1100101,470.0097452
D0Rec:,Command102,0b1100110,473.9937263
D0Rec:,Command103,0b1100111,478.0391848
D0Rec:,Command104,0b1101000,482.0713481
D0Rec:,Command105,0b1101001,485.9915003
D0Rec:,Command106,0b1101010,490.0431995
D0Rec:,Command107,0b1101011,494.0694967
D0Rec:,Command108,0b1101100,498.0196012
D0Rec:,Command109,0b1101101,502.0798674
D0Rec:,Command110,0b1101110,506.0708186
D0Rec:,Command111,0b1101111,510.0480526
D0Rec:,Command112,0b1110000,514.0879832
D0Rec:,Command113,0b1110001,518.128383
D0Rec:,Command114,0b1110010,522.0609629
D0Rec:,Command115,0b1110011,526.034297
D0Rec:,Command116,0b1110100,530.1479601
D0Rec:,Command117,0b1110101,534.0665552
D0Rec:,Command118,0b1110110,538.1354309
D0Rec:,Command119,0b1110111,542.1278642
D0Rec:,Command120,0b1111000,546.1138677
D0Rec:,Command121,0b1111001,550.1701735
D0Rec:,Command122,0b1111010,554.1612132
D0Rec:,Command123,0b1111011,558.2266714
D0Rec:,Command124,0b1111100,562.1629936
D0Rec:,Command125,0b1111101,566.1664265
D0Rec:,Command126,0b1111110,570.1616445
D0Rec:,Command127,0b1111111,574.1812885
D0Rec:,Command128,0b10000000,578.2370481
D0Rec:,Command129,0b10000001,582.1580724
D0Rec:,Command130,0b10000010,586.2188031
D0Rec:,Command131,0b10000011,590.231912
D0Rec:,Command132,0b10000100,594.1818451
D0Rec:,Command133,0b10000101,598.244239
D0Rec:,Command134,0b10000110,602.2218426
D0Rec:,Command135,0b10000111,606.2339317
D0Rec:,Command136,0b10001000,610.3408918
D0Rec:,Command137,0b10001001,614.2941206
D0Rec:,Command138,0b10001010,618.2624781
D0Rec:,Command139,0b10001011,622.2873731
D0Rec:,Command140,0b10001100,626.2801396
D0Rec:,Command141,0b10001101,630.3188001
D0Rec:,Command142,0b10001110,634.3017996
D0Rec:,Command143,0b10001111,638.3329616
D0Rec:,Command144,0b10010000,642.2839328
D0Rec:,Command145,0b10010001,646.3401774
D0Rec:,Command146,0b10010010,650.3595883
D0Rec:,Command147,0b10010011,654.3683341
D0Rec:,Command148,0b10010100,658.3430752
D0Rec:,Command149,0b10010101,662.3730749
D0Rec:,Command150,0b10010110,666.4016111
D0Rec:,Command151,0b10010111,670.3620168
D0Rec:,Command152,0b10011000,674.4220646
D0Rec:,Command153,0b10011001,678.3922583
D0Rec:,Command154,0b10011010,682.4116621
D0Rec:,Command155,0b10011011,686.3985092
D0Rec:,Command156,0b10011100,690.4577687
D0Rec:,Command157,0b10011101,694.4170048
D0Rec:,Command158,0b10011110,698.477398
D0Rec:,Command159,0b10011111,702.5208108
D0Rec:,Command160,0b10100000,706.5162876
D0Rec:,Command161,0b10100001,710.4707814
D0Rec:,Command162,0b10100010,714.5059773
D0Rec:,Command163,0b10100011,718.5318304
D0Rec:,Command164,0b10100100,722.5638436
D0Rec:,Command165,0b10100101,726.5113347
D0Rec:,Command166,0b10100110,730.5053102
D0Rec:,Command167,0b10100111,734.5577934
D0Rec:,Command168,0b10101000,738.5481458
D0Rec:,Command169,0b10101001,742.547316
D0Rec:,Command170,0b10101010,746.5277062
D0Rec:,Command171,0b10101011,750.5586303
D0Rec:,Command172,0b10101100,754.5885011
D0Rec:,Command173,0b10101101,758.5998455
D0Rec:,Command174,0b10101110,762.6035863
D0Rec:,Command175,0b10101111,766.6118256
D0Rec:,Command176,0b10110000,770.6747307
D0Rec:,Command177,0b10110001,774.6492006
D0Rec:,Command178,0b10110010,778.611191
D0Rec:,Command179,0b10110011,782.6598349
D0Rec:,Command180,0b10110100,786.6771168
D0Rec:,Command181,0b10110101,790.6549756
D0Rec:,Command182,0b10110110,794.6796611
D0Rec:,Command183,0b10110111,798.645767
D0Rec:,Command184,0b10111000,802.6978402
D0Rec:,Command185,0b10111001,806.6810638
D0Rec:,Command186,0b10111010,810.6906828
D0Rec:,Command187,0b10111011,814.738992
D0Rec:,Command188,0b10111100,818.744683
D0Rec:,Command189,0b10111101,822.7123327
D0Rec:,Command190,0b10111110,826.7445705
D0Rec:,Command191,0b10111111,830.7144892
D0Rec:,Command192,0b11000000,834.7681482
D0Rec:,Command193,0b11000001,838.7158761
D0Rec:,Command194,0b11000010,842.770242
D0Rec:,Command195,0b11000011,846.7729751
D0Rec:,Command196,0b11000100,850.7444922
D0Rec:,Command197,0b11000101,854.7628687
D0Rec:,Command198,0b11000110,858.7650172
D0Rec:,Command199,0b11000111,862.7662175
D0Rec:,Command200,0b11001000,866.8062919
D0Rec:,Command201,0b11001001,870.8308132
D0Rec:,Command202,0b11001010,874.8500367
D0Rec:,Command203,0b11001011,878.8364714
D0Rec:,Command204,0b11001100,882.8384214
D0Rec:,Command205,0b11001101,886.8341558
D0Rec:,Command206,0b11001110,890.8119372
D0Rec:,Command207,0b11001111,894.8654174
D0Rec:,Command208,0b11010000,898.8791738
D0Rec:,Command209,0b11010001,902.9177053
D0Rec:,Command210,0b11010010,906.9233177
D0Rec:,Command211,0b11010011,910.9399062
D0Rec:,Command212,0b11010100,914.9556124
D0Rec:,Command213,0b11010101,918.9067222
D0Rec:,Command214,0b11010110,922.9152897
D0Rec:,Command215,0b11010111,927.0248127
D0Rec:,Command216,0b11011000,930.9401047
D0Rec:,Command217,0b11011001,934.9532682
D0Rec:,Command218,0b11011010,938.979373
D0Rec:,Command219,0b11011011,942.9456218
D0Rec:,Command220,0b11011100,947.0083553
D0Rec:,Command221,0b11011101,950.9823958
D0Rec:,Command222,0b11011110,955.0999895
D0Rec:,Command223,0b11011111,959.0093501
D0Rec:,Command224,0b11100000,962.9947116
D0Rec:,Command225,0b11100001,967.0035475
D0Rec:,Command226,0b11100010,971.0812491
D0Rec:,Command227,0b11100011,975.0602567
D0Rec:,Command228,0b11100100,979.0924334
D0Rec:,Command229,0b11100101,983.0513876
D0Rec:,Command230,0b11100110,987.081107
D0Rec:,Command231,0b11100111,991.0757511
D0Rec:,Command232,0b11101000,995.0826343
D0Rec:,Command233,0b11101001,999.0821236
D0Rec:,Command234,0b11101010,1003.113982
D0Rec:,Command235,0b11101011,1007.089714
D0Rec:,Command236,0b11101100,1011.12031
D0Rec:,Command237,0b11101101,1015.118587
D0Rec:,Command238,0b11101110,1019.117086
D0Rec:,Command239,0b11101111,1023.119608
D0Rec:,Command240,0b11110000,1027.158121
D0Rec:,Command241,0b11110001,1031.167706
D0Rec:,Command242,0b11110010,1035.133051
D0Rec:,Command243,0b11110011,1039.142344
D0Rec:,Command244,0b11110100,1043.170215
D0Rec:,Command245,0b11110101,1047.174119
D0Rec:,Command246,0b11110110,1051.233271
D0Rec:,Command247,0b11110111,1055.216407
D0Rec:,Command248,0b11111000,1059.255025
D0Rec:,Command249,0b11111001,1063.264455
D0Rec:,Command250,0b11111010,1067.231284
D0Rec:,Command251,0b11111011,1071.298296
D0Rec:,Command252,0b11111100,1075.246057
D0Rec:,Command253,0b11111101,1079.256013
D0Rec:,Command254,0b11111110,1083.217535
D0Rec:,Command255,0b11111111,1087.297834
D1Rec:,Command229,0b11100101,18.0577048
D1Rec:,Command229,0b11100101,23.1623384
D1Rec:,Command229,0b11100101,31.2398976
D1Rec:,Command0,0b0,39.1602591
D1Rec:,Command1,0b1,43.1333984
D1Rec:,Command2,0b10,46.8282634
D1Rec:,Command3,0b11,50.8856694
D1Rec:,Command4,0b100,54.8721073
D1Rec:,Command5,0b101,58.8759008
D1Rec:,Command6,0b110,62.8962517
D1Rec:,Command7,0b111,66.9132809
D1Rec:,Command8,0b1000,70.9199225
D1Rec:,Command9,0b1001,74.9437873
D1Rec:,Command10,0b1010,78.9560988
D1Rec:,Command11,0b1011,82.9473347
D1Rec:,Command12,0b1100,86.9236816
D1Rec:,Command13,0b1101,90.9780051
D1Rec:,Command14,0b1110,94.9532683
D1Rec:,Command15,0b1111,98.9510953
D1Rec:,Command16,0b10000,102.9781307
D1Rec:,Command17,0b10001,106.9340631
D1Rec:,Command18,0b10010,111.0307568
D1Rec:,Command19,0b10011,114.9959798
D1Rec:,Command20,0b10100,118.9544931
D1Rec:,Command21,0b10101,123.0316754
D1Rec:,Command22,0b10110,126.9956572
D1Rec:,Command23,0b10111,131.0165871
D1Rec:,Command24,0b11000,135.0305407
D1Rec:,Command25,0b11001,139.0650097
D1Rec:,Command26,0b11010,143.0547788
D1Rec:,Command27,0b11011,147.0556399
D1Rec:,Command28,0b11100,151.1103303
D1Rec:,Command29,0b11101,155.0632869
D1Rec:,Command30,0b11110,159.1191893
D1Rec:,Command31,0b11111,163.0825019
D1Rec:,Command32,0b100000,167.0775404
D1Rec:,Command33,0b100001,171.0611823
D1Rec:,Command34,0b100010,175.1264589
D1Rec:,Command35,0b100011,179.1096831
D1Rec:,Command36,0b100100,183.1272
D1Rec:,Command37,0b100101,187.13144
D1Rec:,Command38,0b100110,191.1106423
D1Rec:,Command39,0b100111,195.2018422
D1Rec:,Command40,0b101000,199.5444595
D1Rec:,Command41,0b101001,203.1587547
D1Rec:,Command42,0b101010,207.1820754
D1Rec:,Command43,0b101011,211.1474347
D1Rec:,Command44,0b101100,215.1830894
D1Rec:,Command45,0b101101,219.2114243
D1Rec:,Command46,0b101110,223.2136163
D1Rec:,Command47,0b101111,227.273021
D1Rec:,Command48,0b110000,231.2348336
D1Rec:,Command49,0b110001,235.19812
D1Rec:,Command50,0b110010,239.251327
D1Rec:,Command51,0b110011,243.2873189
D1Rec:,Command52,0b110100,247.2715874
D1Rec:,Command53,0b110101,251.2770058
D1Rec:,Command54,0b110110,255.308121
D1Rec:,Command55,0b110111,259.2797059
D1Rec:,Command56,0b111000,263.3058819
D1Rec:,Command57,0b111001,267.2982748
D1Rec:,Command58,0b111010,271.2983042
D1Rec:,Command59,0b111011,275.3101479
D1Rec:,Command60,0b111100,279.3439511
D1Rec:,Command61,0b111101,283.3324441
D1Rec:,Command62,0b111110,287.374013
D1Rec:,Command63,0b111111,291.331515
D1Rec:,Command64,0b1000000,295.3924223
D1Rec:,Command65,0b1000001,299.3469241
D1Rec:,Command66,0b1000010,303.3955921
D1Rec:,Command67,0b1000011,307.4005266
D1Rec:,Command68,0b1000100,311.4142768
D1Rec:,Command69,0b1000101,315.453095
D1Rec:,Command70,0b1000110,319.4221093
D1Rec:,Command71,0b1000111,323.4362665
D1Rec:,Command72,0b1001000,327.4557314
D1Rec:,Command73,0b1001001,331.492787
D1Rec:,Command74,0b1001010,335.4890764
D1Rec:,Command75,0b1001011,339.511388
D1Rec:,Command76,0b1001100,343.4613856
D1Rec:,Command77,0b1001101,347.5126402
D1Rec:,Command78,0b1001110,351.5189763
D1Rec:,Command79,0b1001111,355.4796695
D1Rec:,Command80,0b1010000,359.4708387
D1Rec:,Command81,0b1010001,363.5243153
D1Rec:,Command82,0b1010010,367.4776668
D1Rec:,Command83,0b1010011,371.5539275
D1Rec:,Command84,0b1010100,375.5615381
D1Rec:,Command85,0b1010101,379.5656612
D1Rec:,Command86,0b1010110,383.5866996
D1Rec:,Command87,0b1010111,387.5702885
D1Rec:,Command88,0b1011000,391.610115
D1Rec:,Command89,0b1011001,395.5647483
D1Rec:,Command90,0b1011010,399.5988543
D1Rec:,Command255,0b11111111,403.5938692
D1Rec:,Command92,0b1011100,407.5864463
D1Rec:,Command93,0b1011101,411.5466165
D1Rec:,Command94,0b1011110,415.6030442
D1Rec:,Command95,0b1011111,419.6316391
D1Rec:,Command96,0b1100000,423.6496794
D1Rec:,Command97,0b1100001,427.6768131
D1Rec:,Command98,0b1100010,431.679577
D1Rec:,Command99,0b1100011,435.6613602
D1Rec:,Command100,0b1100100,439.6588939
D1Rec:,Command101,0b1100101,443.7257864
D1Rec:,Command102,0b1100110,447.6476784
D1Rec:,Command103,0b1100111,451.7276462
D1Rec:,Command104,0b1101000,455.7537115
D1Rec:,Command105,0b1101001,459.7216924
D1Rec:,Command106,0b1101010,463.7110942
D1Rec:,Command107,0b1101011,467.7139895
D1Rec:,Command108,0b1101100,471.7107806
D1Rec:,Command109,0b1101101,475.7427562
D1Rec:,Command110,0b1101110,479.7768296
D1Rec:,Command111,0b1101111,483.7903203
D1Rec:,Command112,0b1110000,487.7958619
D1Rec:,Command113,0b1110001,491.8252996
D1Rec:,Command114,0b1110010,495.8349786
D1Rec:,Command115,0b1110011,499.8501876
D1Rec:,Command116,0b1110100,503.8460842
D1Rec:,Command117,0b1110101,507.791459
D1Rec:,Command118,0b1110110,511.8595616
D1Rec:,Command119,0b1110111,515.8545059
D1Rec:,Command120,0b1111000,519.8462962
D1Rec:,Command121,0b1111001,523.8823655
D1Rec:,Command122,0b1111010,527.9442302
D1Rec:,Command123,0b1111011,531.9056051
D1Rec:,Command124,0b1111100,535.8776312
D1Rec:,Command125,0b1111101,539.9178466
D1Rec:,Command126,0b1111110,543.8711389
D1Rec:,Command127,0b1111111,547.9319327
D1Rec:,Command128,0b10000000,551.9238254
D1Rec:,Command129,0b10000001,555.9183991
D1Rec:,Command130,0b10000010,559.9415015
D1Rec:,Command131,0b10000011,563.9872878
D1Rec:,Command132,0b10000100,567.9801647
D1Rec:,Command133,0b10000101,571.9628466
D1Rec:,Command134,0b10000110,576.0150689
D1Rec:,Command135,0b10000111,579.9995835
D1Rec:,Command136,0b10001000,584.03261
D1Rec:,Command137,0b10001001,588.0180738
D1Rec:,Command138,0b10001010,591.9651901
D1Rec:,Command139,0b10001011,596.0306156
D1Rec:,Command140,0b10001100,600.0742922
D1Rec:,Command141,0b10001101,604.0426543
D1Rec:,Command142,0b10001110,608.0652746
D1Rec:,Command143,0b10001111,612.0453586
D1Rec:,Command144,0b10010000,616.0521191
D1Rec:,Command145,0b10010001,620.1084838
D1Rec:,Command146,0b10010010,624.0476732
D1Rec:,Command147,0b10010011,628.1021182
D1Rec:,Command148,0b10010100,632.0474374
D1Rec:,Command149,0b10010101,636.1088698
D1Rec:,Command150,0b10010110,640.090825
D1Rec:,Command151,0b10010111,644.1785693
D1Rec:,Command152,0b10011000,648.1256813
D1Rec:,Command153,0b10011001,652.1066711
D1Rec:,Command154,0b10011010,656.2632376
D1Rec:,Command155,0b10011011,660.1277217
D1Rec:,Command156,0b10011100,664.1470159
D1Rec:,Command157,0b10011101,668.1964446
D1Rec:,Command158,0b10011110,672.2371732
D1Rec:,Command159,0b10011111,676.1686338
D1Rec:,Command160,0b10100000,680.1662995
D1Rec:,Command161,0b10100001,684.2563075
D1Rec:,Command162,0b10100010,688.2715825
D1Rec:,Command163,0b10100011,692.2004425
D1Rec:,Command164,0b10100100,696.2543129
D1Rec:,Command165,0b10100101,700.2527554
D1Rec:,Command166,0b10100110,704.2203515
D1Rec:,Command167,0b10100111,708.2785714
D1Rec:,Command168,0b10101000,712.2869926
D1Rec:,Command169,0b10101001,716.2817167
D1Rec:,Command170,0b10101010,720.276288
D1Rec:,Command171,0b10101011,724.343494
D1Rec:,Command172,0b10101100,728.3052308
D1Rec:,Command173,0b10101101,732.3326705
D1Rec:,Command174,0b10101110,736.301987
D1Rec:,Command175,0b10101111,740.3363902
D1Rec:,Command176,0b10110000,744.3359392
D1Rec:,Command177,0b10110001,748.3391418
D1Rec:,Command178,0b10110010,752.3029419
D1Rec:,Command179,0b10110011,756.3798652
D1Rec:,Command180,0b10110100,760.4208254
D1Rec:,Command181,0b10110101,764.3477177
D1Rec:,Command182,0b10110110,768.351523
D1Rec:,Command183,0b10110111,772.419839
D1Rec:,Command184,0b10111000,776.3921597
D1Rec:,Command185,0b10111001,780.4120605
D1Rec:,Command186,0b10111010,784.4159883
D1Rec:,Command187,0b10111011,788.4365248
D1Rec:,Command188,0b10111100,792.4228377
D1Rec:,Command189,0b10111101,796.4168211
D1Rec:,Command190,0b10111110,800.4484721
D1Rec:,Command191,0b10111111,804.5021111
D1Rec:,Command192,0b11000000,808.532678
D1Rec:,Command193,0b11000001,812.4930122
D1Rec:,Command194,0b11000010,816.4742871
D1Rec:,Command195,0b11000011,820.5044396
D1Rec:,Command196,0b11000100,824.4783092
D1Rec:,Command197,0b11000101,828.59956
D1Rec:,Command198,0b11000110,832.5740508
D1Rec:,Command199,0b11000111,836.5009264
D1Rec:,Command200,0b11001000,840.5076371
D1Rec:,Command201,0b11001001,844.5157898
D1Rec:,Command202,0b11001010,848.5265641
D1Rec:,Command203,0b11001011,852.5710851
D1Rec:,Command204,0b11001100,856.5694901
D1Rec:,Command205,0b11001101,860.5910987
D1Rec:,Command206,0b11001110,864.5509663
D1Rec:,Command207,0b11001111,868.5757089
D1Rec:,Command208,0b11010000,872.6293589
D1Rec:,Command209,0b11010001,876.5524072
D1Rec:,Command210,0b11010010,880.6533196
D1Rec:,Command211,0b11010011,884.6653023
D1Rec:,Command212,0b11010100,888.6543631
D1Rec:,Command213,0b11010101,892.6258259
D1Rec:,Command214,0b11010110,896.6324518
D1Rec:,Command215,0b11010111,900.67931
D1Rec:,Command216,0b11011000,904.707807
D1Rec:,Command217,0b11011001,908.6670828
D1Rec:,Command218,0b11011010,912.6652428
D1Rec:,Command219,0b11011011,916.702068
D1Rec:,Command220,0b11011100,920.7575112
D1Rec:,Command221,0b11011101,924.7004875
D1Rec:,Command222,0b11011110,928.7599518
D1Rec:,Command223,0b11011111,932.744975
D1Rec:,Command224,0b11100000,936.7775123
D1Rec:,Command225,0b11100001,940.697915
D1Rec:,Command226,0b11100010,944.6969819
D1Rec:,Command227,0b11100011,948.775779
D1Rec:,Command228,0b11100100,952.7970816
D1Rec:,Command229,0b11100101,956.7752801
D1Rec:,Command230,0b11100110,960.7909915
D1Rec:,Command231,0b11100111,964.793058
D1Rec:,Command232,0b11101000,968.8522921
D1Rec:,Command233,0b11101001,972.8018223
D1Rec:,Command234,0b11101010,976.8513753
D1Rec:,Command235,0b11101011,980.8078729
D1Rec:,Command236,0b11101100,984.8544474
D1Rec:,Command237,0b11101101,988.8463434
D1Rec:,Command238,0b11101110,992.859445
D1Rec:,Command239,0b11101111,996.830819
D1Rec:,Command240,0b11110000,1000.888461
D1Rec:,Command241,0b11110001,1004.885407
D1Rec:,Command242,0b11110010,1008.877358
D1Rec:,Command243,0b11110011,1012.864481
D1Rec:,Command244,0b11110100,1016.906545
D1Rec:,Command245,0b11110101,1020.930958
D1Rec:,Command246,0b11110110,1024.921995
D1Rec:,Command247,0b11110111,1029.005041
D1Rec:,Command248,0b11111000,1033.009969
D1Rec:,Command249,0b11111001,1036.991428
D1Rec:,Command250,0b11111010,1040.993058
D1Rec:,Command251,0b11111011,1044.931774
D1Rec:,Command252,0b11111100,1049.007996
D1Rec:,Command253,0b11111101,1053.01215
D1Rec:,Command254,0b11111110,1057.116208
D1Rec:,Command255,0b11111111,1060.959879
D2Rec:,Command229,0b11100101,17.0652458
D2Rec:,Command229,0b11100101,22.1456694
D2Rec:,Command229,0b11100101,30.2853039
D2Rec:,Command0,0b0,38.3015841
D2Rec:,Command1,0b1,42.1960674
D2Rec:,Command2,0b10,46.0532469
D2Rec:,Command3,0b11,49.9865637
D2Rec:,Command4,0b100,54.051626
D2Rec:,Command5,0b101,58.0608911
D2Rec:,Command6,0b110,61.9844441
D2Rec:,Command7,0b111,66.0598606
D2Rec:,Command8,0b1000,70.1091403
D2Rec:,Command9,0b1001,74.0693651
D2Rec:,Command10,0b1010,78.0671159
D2Rec:,Command11,0b1011,82.0811446
D2Rec:,Command12,0b1100,86.1197871
D2Rec:,Command13,0b1101,90.0905729
D2Rec:,Command14,0b1110,94.082772
D2Rec:,Command15,0b1111,98.0981827
D2Rec:,Command16,0b10000,102.1405647
D2Rec:,Command17,0b10001,106.1341271
D2Rec:,Command18,0b10010,110.1368433
D2Rec:,Command19,0b10011,114.1278049
D2Rec:,Command20,0b10100,118.2130595
D2Rec:,Command21,0b10101,122.0907404
D2Rec:,Command22,0b10110,126.1597547
D2Rec:,Command23,0b10111,130.1637587
D2Rec:,Command24,0b11000,134.1881837
D2Rec:,Command25,0b11001,138.2098915
D2Rec:,Command26,0b11010,142.1804323
D2Rec:,Command27,0b11011,146.2086653
D2Rec:,Command28,0b11100,150.2165869
D2Rec:,Command29,0b11101,154.237184
D2Rec:,Command30,0b11110,158.2218685
D2Rec:,Command31,0b11111,162.2249178
D2Rec:,Command32,0b100000,166.2798185
D2Rec:,Command33,0b100001,170.2571766
D2Rec:,Command34,0b100010,174.2319107
D2Rec:,Command35,0b100011,178.2529434
D2Rec:,Command36,0b100100,182.2519607
D2Rec:,Command37,0b100101,186.2010299
D2Rec:,Command38,0b100110,190.2701099
D2Rec:,Command39,0b100111,194.2551973
D2Rec:,Command40,0b101000,198.2966758
D2Rec:,Command41,0b101001,202.3005902
D2Rec:,Command42,0b101010,206.3779118
D2Rec:,Command43,0b101011,210.3291212
D2Rec:,Command44,0b101100,214.3525125
D2Rec:,Command45,0b101101,218.3289546
D2Rec:,Command46,0b101110,222.3417292
D2Rec:,Command47,0b101111,226.3257419
D2Rec:,Command48,0b110000,230.3444864
D2Rec:,Command49,0b110001,234.3491008
